date;customer_id;customer_gender;customer_age;check_no;chain;store_code;store_name;product_code;category_1;category_2;category_3;qty;sale
07.09.2021;69321;Man;55;21196;A;8;Name 8;3138;Medication;2;42;0,5;27,28
02.10.2021;88671;Woman;33;101232;A;8;Name 8;5269;NonMedication;8;122;0,083;300,71
31.10.2021;52588;Woman;42;200978;A;3;Name 3;9238;NonMedication;13;184;50;1 744,88
01.10.2021;88791;Woman;40;97525;A;0;Name 0;5553;Medication;1;21;2;3,57
17.09.2021;97711;Man;33;55367;A;2;Name 2;6572;Medication;1;19;1;36,1
27.10.2021;32923;Woman;28;186376;A;1;Name 1;1430;NonMedication;3;52;1;2 129,12
22.10.2021;37256;Woman;43;171245;A;2;Name 2;6395;NonMedication;13;183;1;37,13
21.11.2021;91999;Woman;32;277407;A;0;Name 0;3394;NonMedication;17;216;1;640,41
24.10.2021;116253;Woman;35;175815;A;4;Name 4;2997;Medication;1;33;0,417;12,69
06.09.2021;52662;Man;31;16037;B;7;Name 7;9785;Medication;0;2;0,667;174,92
17.11.2021;57117;Woman;46;259710;B;7;Name 7;655;Medication;1;32;1;137,89
24.10.2021;65960;Woman;47;177780;A;8;Name 8;1260;Medication;1;24;1;1,55
10.11.2021;13211;Woman;78;236957;A;2;Name 2;2315;Medication;0;2;1;17,78
11.11.2021;107760;Woman;63;239419;A;0;Name 0;649;Medication;1;31;1;60,63
27.10.2021;12736;Woman;62;187181;B;6;Name 6;2595;Medication;0;9;0,2;61,03
16.09.2021;87580;Woman;42;49680;A;0;Name 0;8400;Medication;2;45;0,167;17,21
11.09.2021;73252;Man;38;35059;B;6;Name 6;6631;Medication;1;19;1;71,92
30.11.2021;124094;Woman;34;313266;A;4;Name 4;2066;NonMedication;17;216;1;670,11
02.09.2021;60746;Woman;30;3549;B;7;Name 7;4609;NonMedication;4;57;1;10 766,25
15.10.2021;23218;Woman;36;145255;A;1;Name 1;12794;Medication;1;33;0,1;7,46
01.09.2021;15767;Man;60;823;A;1;Name 1;7338;Medication;2;45;0,333;18,84
21.09.2021;86993;Woman;32;66827;B;5;Name 5;5717;Medication;0;5;0,25;7,85
16.10.2021;32991;Woman;43;149889;A;3;Name 3;3606;NonMedication;11;153;1;4 321,35
16.10.2021;68689;Woman;34;151191;A;8;Name 8;622;Medication;1;21;1;2,1
02.10.2021;47287;Woman;32;101968;A;3;Name 3;1099;NonMedication;13;184;10;334,13
20.10.2021;59433;Man;25;162865;A;1;Name 1;542;Medication;1;31;1;3,73
01.11.2021;40005;Woman;53;205364;A;2;Name 2;4416;Medication;1;23;0,667;40,7
02.11.2021;41508;Woman;59;209310;A;2;Name 2;1471;Medication;0;5;1;23,09
19.10.2021;48639;Woman;28;159249;A;3;Name 3;12673;NonMedication;13;184;10;529,03
10.11.2021;6963;Man;86;236732;A;2;Name 2;9227;Medication;1;24;3;1,96
10.09.2021;94714;Man;21;29732;A;1;Name 1;2687;Medication;1;33;0,067;2,91
30.10.2021;108456;Man;49;198232;A;2;Name 2;8042;Medication;0;2;0,067;9,47
03.10.2021;112538;Woman;63;103102;A;4;Name 4;608;Medication;1;18;0,1;4,11
19.11.2021;37896;Woman;59;269440;B;6;Name 6;6027;NonMedication;3;50;4;2 351,25
14.10.2021;69397;Woman;52;143670;A;8;Name 8;11343;Medication;0;2;0,111;5,04
05.10.2021;113960;Man;81;108849;A;4;Name 4;17069;Medication;0;1;1,071;182,84
04.09.2021;42431;Woman;75;11541;A;2;Name 2;6917;Medication;1;33;0,05;3,78
19.10.2021;4952;Woman;69;160890;B;5;Name 5;4058;NonMedication;11;162;1;2 038,78
28.10.2021;51661;Woman;37;191745;B;6;Name 6;9436;NonMedication;8;128;1;5 915,25
30.11.2021;111488;Woman;68;313454;A;4;Name 4;8637;Medication;0;13;0,179;63,98
21.10.2021;117483;Man;25;165463;A;4;Name 4;13666;Medication;1;18;1;62,7
10.11.2021;46797;Man;47;237268;A;3;Name 3;9100;Medication;1;27;2;18,13
09.10.2021;93612;Woman;29;123614;A;0;Name 0;8389;Medication;1;27;1;13,94
03.10.2021;105635;Woman;25;102431;B;7;Name 7;13408;Medication;2;45;0,5;156,09
04.11.2021;17823;Man;74;215226;A;1;Name 1;999;Medication;1;22;0,083;9,5
08.11.2021;33094;Man;42;229369;A;3;Name 3;1303;Medication;0;6;2;106,61
19.11.2021;80839;Woman;53;270367;B;5;Name 5;6519;Medication;1;33;1;78,95
07.11.2021;15882;Man;64;225950;A;1;Name 1;7151;Medication;1;27;1;8,96
22.10.2021;128722;Woman;37;170870;A;3;Name 3;8412;NonMedication;4;64;1;1 143,45
24.09.2021;61765;Woman;42;76832;A;2;Name 2;13608;Medication;1;22;0,25;19,9
26.11.2021;70860;Woman;61;302911;A;8;Name 8;4778;Medication;1;31;1;20,23
02.09.2021;70610;Woman;47;4955;A;8;Name 8;6270;Medication;0;11;0,119;46,72
10.09.2021;29651;Woman;31;29596;B;7;Name 7;15210;NonMedication;4;56;1;4 516,88
27.09.2021;32908;Woman;27;85600;A;2;Name 2;942;NonMedication;17;230;1;204,19
17.10.2021;89556;Woman;64;151943;A;0;Name 0;2847;Medication;0;2;0,107;12,52
05.11.2021;55945;Woman;36;218188;A;0;Name 0;176;Medication;1;28;1;3,62
20.09.2021;55611;Woman;21;61321;B;7;Name 7;1456;Medication;0;8;1;33,94
20.11.2021;66587;Woman;45;276048;A;8;Name 8;1161;Medication;1;27;0,3;18,95
24.11.2021;85193;Woman;30;290155;A;1;Name 1;8578;Medication;0;0;0,667;39,99
23.10.2021;68863;Woman;33;174744;A;8;Name 8;810;NonMedication;3;47;1;1 308,66
02.11.2021;98852;Woman;31;208361;B;5;Name 5;8962;Medication;1;22;2;241,26
30.09.2021;120643;Woman;36;93548;B;7;Name 7;52;Medication;0;9;0,1;10,07
20.09.2021;40826;Man;68;62481;A;2;Name 2;6022;Medication;1;27;1;36,64
04.09.2021;91085;Man;58;10534;A;0;Name 0;16423;Medication;1;33;0,2;7,13
28.09.2021;81443;Man;61;89048;A;3;Name 3;1733;Medication;1;27;0,5;13,69
22.10.2021;41709;Man;38;171424;A;2;Name 2;3248;NonMedication;3;47;1;1 800,56
23.09.2021;105675;Man;29;73926;A;8;Name 8;2108;NonMedication;4;56;1;8 130,38
20.11.2021;56390;Man;33;275699;A;1;Name 1;1867;Medication;1;27;1;37,87
03.09.2021;16022;Woman;56;6826;A;1;Name 1;1883;Medication;1;35;0,333;19,33
24.10.2021;124862;Woman;26;175157;B;7;Name 7;15091;NonMedication;5;89;1;  -    
21.11.2021;65113;Woman;28;277062;A;4;Name 4;1451;NonMedication;4;56;1;4 451,29
12.10.2021;65347;Woman;68;136177;A;8;Name 8;1702;Medication;1;38;0,5;26,16
06.10.2021;46467;Man;47;115414;A;3;Name 3;13382;Medication;1;18;0,153;25,89
05.09.2021;11732;Woman;25;14860;B;6;Name 6;3874;NonMedication;3;46;1;5 633,72
18.09.2021;63904;Woman;29;57378;B;6;Name 6;9436;NonMedication;8;128;1;7 889,06
01.11.2021;80691;Man;50;202774;B;7;Name 7;795;Medication;1;18;0,167;33,17
12.11.2021;41641;Woman;72;244452;A;2;Name 2;2124;Medication;0;15;0,2;0,87
22.11.2021;80397;Man;35;284022;B;5;Name 5;1194;Medication;1;26;1;24,73
16.10.2021;34170;Woman;43;150338;A;2;Name 2;544;Medication;1;32;1;75,36
15.09.2021;130396;Woman;44;46419;A;4;Name 4;2899;Medication;1;31;1;5,15
09.09.2021;15959;Woman;43;27537;A;1;Name 1;16683;Medication;1;38;1;63,79
21.09.2021;9617;Man;60;66433;B;6;Name 6;1099;NonMedication;13;184;50;3 093,75
06.09.2021;93615;Woman;27;16805;A;0;Name 0;9958;Medication;1;27;1;  -    
12.11.2021;90921;Woman;55;243504;A;0;Name 0;186;Medication;1;18;2;3,05
06.10.2021;12443;Woman;24;114900;B;5;Name 5;942;NonMedication;17;230;1;340,31
01.09.2021;82066;Woman;50;2418;B;5;Name 5;1724;Medication;1;25;0,2;13,25
03.10.2021;13002;Woman;47;104203;B;6;Name 6;8783;NonMedication;5;99;1;2 753,44
16.10.2021;126785;Woman;33;149463;A;4;Name 4;2969;Medication;1;27;1;6,64
11.10.2021;72797;Woman;29;132383;A;8;Name 8;228;Medication;0;6;0,286;19,41
07.11.2021;52322;Woman;55;226741;B;5;Name 5;1724;Medication;1;25;0,3;26,82
05.11.2021;49973;Man;42;219649;A;3;Name 3;218;Medication;1;24;2;3,27
27.10.2021;26778;Woman;33;187839;B;5;Name 5;1437;NonMedication;3;53;1;928,13
15.10.2021;125339;Woman;59;145427;A;0;Name 0;12566;Medication;2;45;0,067;12,17
30.09.2021;67542;Woman;53;95731;A;8;Name 8;186;Medication;1;18;10;18
24.09.2021;6520;Woman;23;77205;B;5;Name 5;1600;Medication;1;25;1;2,72
29.11.2021;86197;Woman;30;311394;A;2;Name 2;1288;NonMedication;13;183;1;27,84
21.11.2021;69450;Woman;38;280365;A;8;Name 8;5854;NonMedication;12;172;1;529,03
21.09.2021;48754;Woman;26;64199;B;7;Name 7;12080;Medication;1;33;1;91,93
27.10.2021;25973;Woman;50;187436;A;3;Name 3;7649;NonMedication;10;143;1;4 267,52
08.09.2021;36611;Woman;47;25378;A;2;Name 2;11835;Medication;0;6;0,1;17,53
28.11.2021;6125;Woman;30;306487;B;7;Name 7;9082;NonMedication;4;59;1;3 885,75
21.11.2021;102389;Woman;48;279977;B;5;Name 5;10996;Medication;2;42;1;104,82
03.11.2021;125692;Woman;30;211256;A;1;Name 1;927;Medication;1;33;1;12,52
28.09.2021;58629;Man;67;87981;A;2;Name 2;16801;Medication;0;1;0,133;64,69
10.09.2021;21264;Woman;27;29914;A;1;Name 1;6394;NonMedication;13;183;3;100,24
31.10.2021;94056;Man;41;201094;A;3;Name 3;8367;NonMedication;4;58;1;7 033,33
27.10.2021;102609;Woman;50;187133;B;6;Name 6;4888;Medication;2;43;1;4,58
31.10.2021;100099;Woman;26;202317;A;8;Name 8;944;NonMedication;13;197;1;102,09
20.10.2021;126038;Woman;65;162142;A;0;Name 0;1724;Medication;1;25;0,1;3,97
01.11.2021;89050;Woman;74;203337;A;0;Name 0;864;Medication;1;27;2;2,56
28.09.2021;117154;Man;24;88225;B;6;Name 6;14831;NonMedication;9;136;1;2 332,69
13.10.2021;4079;Woman;78;140156;B;5;Name 5;766;NonMedication;13;187;2;278,44
10.09.2021;96992;Woman;73;29724;A;1;Name 1;6395;NonMedication;13;183;10;371,25
16.11.2021;87339;Woman;27;258406;A;3;Name 3;7204;NonMedication;4;61;1;753,64
26.11.2021;26632;Woman;59;299516;A;3;Name 3;744;Medication;0;5;0,25;6,18
14.10.2021;25510;Woman;37;143204;A;3;Name 3;1099;NonMedication;13;184;2;66,83
08.10.2021;104345;Woman;41;121918;A;8;Name 8;2230;Medication;1;40;0,5;22,76
08.10.2021;111619;Woman;71;120000;A;4;Name 4;8125;Medication;1;25;1;4,93
16.11.2021;34662;Woman;49;259131;B;6;Name 6;2132;Medication;1;18;0,1;10,25
07.09.2021;57632;Man;41;19784;A;4;Name 4;3503;Medication;1;24;1;0,82
19.10.2021;75894;Woman;35;158451;A;4;Name 4;52;Medication;0;9;0,2;8,33
24.09.2021;104408;Woman;41;75672;A;8;Name 8;3545;Medication;0;2;0,1;5,17
14.11.2021;122996;Woman;43;249915;A;0;Name 0;8211;NonMedication;3;47;1;1 642,78
11.10.2021;67830;Woman;58;130613;A;1;Name 1;12895;Medication;1;33;0,2;13,34
13.11.2021;70294;Man;32;249120;A;8;Name 8;1724;Medication;1;25;0,1;4,85
15.10.2021;57392;Woman;30;147155;A;3;Name 3;5058;NonMedication;3;47;1;2 049,30
07.09.2021;4085;Man;75;22152;B;5;Name 5;5553;Medication;1;21;1;2,9
22.11.2021;68853;Man;33;284585;A;8;Name 8;1475;Medication;1;36;0,25;18,05
03.11.2021;95924;Man;33;210068;B;7;Name 7;11756;Medication;1;18;0,3;19,56
31.10.2021;52653;Woman;31;200613;B;7;Name 7;1471;Medication;0;5;0,25;9,76
21.10.2021;125261;Man;71;164731;B;7;Name 7;1099;NonMedication;13;184;20;1 237,50
15.09.2021;70996;Woman;32;47282;A;8;Name 8;15136;NonMedication;12;172;1;1 657,63
16.09.2021;66980;Woman;47;50766;A;8;Name 8;1095;NonMedication;17;217;1;1 692,90
12.09.2021;8707;Woman;37;38114;B;5;Name 5;10527;NonMedication;8;121;1;2 979,28
17.11.2021;72963;Man;43;259783;B;7;Name 7;11742;Medication;2;44;0,125;10,62
17.09.2021;122737;Woman;72;53183;A;0;Name 0;2903;Medication;0;6;0,333;12,85
05.09.2021;61681;Woman;42;13300;B;7;Name 7;12112;Medication;2;45;0,375;20,55
02.11.2021;89470;Woman;69;206642;A;0;Name 0;7061;Medication;0;4;0,333;79,63
23.09.2021;93219;Woman;25;71927;A;0;Name 0;44;Medication;1;27;1;7,73
09.09.2021;59207;Man;33;26707;B;7;Name 7;922;Medication;1;27;1;15,43
25.11.2021;86894;Woman;58;295537;B;5;Name 5;888;Medication;1;28;1;22,1
02.11.2021;118206;Woman;25;206571;A;4;Name 4;4778;Medication;1;31;0,5;10,1
15.09.2021;98963;Woman;30;47902;B;5;Name 5;65;Medication;0;4;1;134,31
27.10.2021;116320;Woman;33;185609;A;4;Name 4;5269;NonMedication;8;122;0,056;217,18
14.10.2021;107136;Man;36;141380;A;0;Name 0;228;Medication;0;6;0,429;28,8
05.11.2021;82094;Man;36;220252;B;5;Name 5;12556;Medication;0;5;0,5;21,1
25.11.2021;26419;Woman;39;295126;A;3;Name 3;11607;Medication;1;21;1;80,48
01.09.2021;51583;Man;58;56;B;7;Name 7;8019;Medication;1;18;1;43,56
07.09.2021;124004;Woman;67;22433;A;3;Name 3;651;Medication;1;31;0,3;7,84
15.09.2021;49052;Woman;29;45997;B;7;Name 7;2452;NonMedication;3;47;1;3 557,81
15.11.2021;119685;Man;49;253926;B;5;Name 5;1658;Medication;1;18;1;100,28
17.11.2021;73788;Woman;37;260909;A;1;Name 1;1288;NonMedication;13;183;1;27,84
18.11.2021;117737;Woman;23;265146;B;6;Name 6;15179;NonMedication;10;146;1;3,09
29.10.2021;126551;Woman;63;194676;B;6;Name 6;15022;Medication;0;2;0,25;30,9
12.09.2021;104349;Man;42;38757;A;8;Name 8;439;Medication;1;33;1;23,6
17.10.2021;72625;Man;25;153997;A;8;Name 8;17114;Medication;1;18;0,5;61,26
16.11.2021;51541;Woman;39;256348;A;4;Name 4;750;Medication;1;27;1;37,3
26.11.2021;27882;Woman;27;301198;B;7;Name 7;612;Medication;1;18;10;19,19
18.11.2021;71343;Woman;30;266023;A;8;Name 8;3106;Medication;0;2;0,04;2,23
02.11.2021;94903;Man;47;209686;A;8;Name 8;2523;NonMedication;13;183;4;148,5
26.11.2021;19343;Woman;64;298426;A;1;Name 1;727;Medication;0;2;0,2;10,48
05.09.2021;52342;Man;31;15916;B;5;Name 5;6394;NonMedication;13;183;10;556,88
26.09.2021;73065;Woman;46;82439;B;6;Name 6;13691;NonMedication;12;173;1;3 932,16
17.10.2021;69409;Man;51;153921;A;8;Name 8;1624;Medication;0;11;0,167;6,75
23.10.2021;59963;Man;34;172273;B;7;Name 7;9994;NonMedication;3;49;1;  -    
07.09.2021;79599;Woman;40;19969;A;1;Name 1;14232;Medication;0;11;1;30,22
29.10.2021;19388;Woman;57;196083;A;3;Name 3;1303;Medication;0;6;5;281,75
21.09.2021;35405;Woman;41;66605;B;6;Name 6;3540;Medication;1;23;1;17,06
09.09.2021;98824;Woman;35;27090;A;0;Name 0;14477;Medication;1;27;1;21,92
16.10.2021;43782;Woman;48;148924;A;1;Name 1;6481;Medication;1;27;0,25;6,83
16.09.2021;20157;Woman;30;50273;A;1;Name 1;9992;NonMedication;3;54;1;1 238,12
08.10.2021;101724;Man;69;120283;A;4;Name 4;6481;Medication;1;27;0,75;20,47
02.11.2021;50067;Man;50;207428;A;1;Name 1;135;Medication;0;4;1;156,05
07.10.2021;105017;Woman;33;118415;A;8;Name 8;11829;Medication;1;18;0,04;3,21
27.09.2021;90403;Woman;46;84285;A;0;Name 0;468;Medication;0;2;0,167;2,4
19.09.2021;69303;Woman;50;60927;A;8;Name 8;1517;Medication;1;18;0,3;11,14
10.10.2021;71285;Woman;30;127611;A;1;Name 1;3544;NonMedication;4;56;0,071;486,34
25.09.2021;99057;Woman;25;78305;A;0;Name 0;6395;NonMedication;13;183;2;74,25
14.10.2021;42312;Woman;39;142662;A;2;Name 2;7218;NonMedication;8;122;1;748,07
30.11.2021;32315;Woman;29;313811;B;5;Name 5;10805;NonMedication;17;227;1;866,25
22.11.2021;87984;Woman;39;281846;A;0;Name 0;356;NonMedication;4;60;1;1 503,56
23.09.2021;120349;Woman;29;72564;A;2;Name 2;52;Medication;0;9;0,1;5,66
19.10.2021;39151;Man;28;160132;B;6;Name 6;3371;Medication;1;21;1;77,86
29.10.2021;16634;Man;39;193062;A;1;Name 1;137;Medication;0;15;0,067;1,52
25.09.2021;37888;Man;53;78990;A;2;Name 2;6395;NonMedication;13;183;2;74,25
24.09.2021;4424;Woman;40;76867;A;2;Name 2;14743;Medication;2;45;1;80,48
17.11.2021;50076;Man;62;261446;A;3;Name 3;1658;Medication;1;18;0,143;7,08
29.11.2021;65267;Woman;36;311455;A;2;Name 2;2851;Medication;1;36;1;41,87
24.10.2021;68902;Woman;33;177696;A;8;Name 8;17302;Medication;2;45;1;79,74
28.10.2021;15973;Woman;69;190095;A;1;Name 1;9942;Medication;1;18;2,143;113,58
08.11.2021;32695;Man;29;230477;B;5;Name 5;10679;NonMedication;4;56;0,192;2 193,47
17.10.2021;9205;Woman;34;153581;B;5;Name 5;10679;NonMedication;4;56;0,135;1 540,69
07.11.2021;84810;Woman;53;225919;A;1;Name 1;9184;NonMedication;4;56;1;3 953,81
22.11.2021;61598;Woman;19;280824;B;7;Name 7;7220;NonMedication;8;122;1;1 392,19
20.10.2021;89137;Woman;45;162197;A;0;Name 0;1919;Medication;1;24;0,5;2,91
02.09.2021;18066;Man;36;4344;A;1;Name 1;8946;NonMedication;11;152;1;1 407,04
17.11.2021;79641;Woman;59;262222;B;5;Name 5;14818;Medication;0;13;1;82,13
07.11.2021;20430;Woman;29;225843;A;1;Name 1;6320;NonMedication;17;216;1;1 917,51
19.10.2021;42397;Man;60;160240;A;2;Name 2;2318;Medication;1;25;0,5;7,68
13.10.2021;91391;Woman;69;138116;A;0;Name 0;3545;Medication;0;2;0,1;4,74
21.09.2021;26778;Woman;33;66996;B;5;Name 5;6850;NonMedication;3;47;1;2 877,19
25.10.2021;103428;Woman;28;179907;B;5;Name 5;15119;NonMedication;12;172;1;4 195,13
08.10.2021;54856;Woman;28;122708;A;3;Name 3;4706;NonMedication;11;162;1;2 877,19
21.09.2021;1474;Woman;33;66412;B;6;Name 6;2719;Medication;1;21;1;41,75
15.10.2021;38484;Woman;31;147474;A;2;Name 2;7269;NonMedication;18;239;1;1 048,78
08.11.2021;108596;Woman;33;230420;B;5;Name 5;8111;NonMedication;14;199;1;13 674,38
29.10.2021;23869;Woman;60;195544;A;3;Name 3;802;Medication;0;2;0,1;0,54
13.11.2021;16367;Woman;41;247432;A;1;Name 1;9853;Medication;0;8;0,067;12,9
01.10.2021;91094;Woman;75;97157;A;0;Name 0;780;Medication;1;27;0,5;22,84
19.11.2021;76194;Woman;51;267300;A;1;Name 1;13006;Medication;1;27;0,5;27,14
17.11.2021;111772;Woman;41;260262;A;4;Name 4;651;Medication;1;31;0,1;2,78
12.09.2021;16881;Man;49;37365;A;1;Name 1;766;NonMedication;13;187;2;167,06
28.10.2021;79116;Woman;37;191343;A;3;Name 3;3178;NonMedication;3;47;3;4 260,09
19.11.2021;88252;Woman;47;268682;A;2;Name 2;3810;Medication;0;8;0,033;5,2
09.10.2021;124164;Woman;33;125658;B;5;Name 5;931;NonMedication;8;122;1;2 258,44
03.11.2021;70518;Woman;31;213660;A;8;Name 8;11742;Medication;2;44;0,15;6,78
22.10.2021;79253;Woman;26;170986;A;3;Name 3;9401;Medication;1;32;1;50,97
06.09.2021;3191;Woman;62;17748;B;5;Name 5;4202;NonMedication;11;152;1;2 475,00
26.11.2021;30757;Woman;38;301127;B;7;Name 7;8237;Medication;2;45;1;124,01
09.09.2021;121385;Man;39;27672;B;6;Name 6;10943;NonMedication;12;172;1;3 155,63
05.09.2021;11690;Woman;27;14998;B;6;Name 6;16751;NonMedication;5;84;1;13 071,09
26.10.2021;73052;Woman;42;184336;A;3;Name 3;54;Medication;0;13;0,167;3,16
26.11.2021;119100;Woman;62;297988;A;4;Name 4;926;Medication;0;2;0,667;30,98
26.09.2021;71406;Man;37;83006;A;8;Name 8;12071;Medication;1;18;0,167;4,17
21.09.2021;2405;Woman;25;64383;B;7;Name 7;1811;NonMedication;13;187;10;185,63
28.10.2021;81822;Woman;40;189160;B;7;Name 7;944;NonMedication;13;197;2;340,31
24.11.2021;92196;Woman;35;290650;A;0;Name 0;5075;Medication;1;27;1;10,48
31.10.2021;17008;Woman;40;200471;B;7;Name 7;103;Medication;0;2;2;55,63
28.11.2021;100539;Woman;40;306730;A;4;Name 4;9838;Medication;1;38;0,167;25,51
29.10.2021;88900;Woman;35;193379;A;0;Name 0;8019;Medication;1;18;0,417;9,66
11.11.2021;3908;Woman;66;239521;A;0;Name 0;14018;Medication;0;1;0,167;15,16
07.09.2021;41765;Man;46;21843;A;2;Name 2;2117;Medication;1;23;2;14,1
26.09.2021;111211;Woman;49;81189;A;4;Name 4;13938;Medication;1;33;1;17,4
02.09.2021;128577;Woman;80;4149;A;0;Name 0;740;Medication;1;38;1;8,22
06.11.2021;72564;Woman;25;223196;A;3;Name 3;5269;NonMedication;8;122;0,111;380,53
19.11.2021;125941;Man;56;269624;A;3;Name 3;652;Medication;1;31;1;14,37
02.11.2021;66126;Man;53;209943;A;8;Name 8;1020;Medication;1;27;1;30,17
08.11.2021;118674;Woman;54;227999;A;4;Name 4;439;Medication;1;33;0,4;10,02
14.10.2021;56838;Woman;22;141175;B;7;Name 7;7284;Medication;0;8;0,071;23,41
21.10.2021;124951;Woman;25;167267;A;2;Name 2;7788;Medication;2;45;0,5;49,33
27.11.2021;101058;Woman;34;304166;A;4;Name 4;8315;Medication;2;45;1;89,57
30.11.2021;48887;Man;26;312111;B;7;Name 7;1099;NonMedication;13;184;20;1 237,50
03.09.2021;42942;Woman;56;8012;B;6;Name 6;6394;NonMedication;13;183;5;278,44
29.09.2021;68050;Woman;52;92062;A;8;Name 8;2696;Medication;1;33;0,5;8,06
06.11.2021;89603;Woman;66;222248;A;0;Name 0;7293;Medication;1;27;1;4,9
08.11.2021;110949;Woman;66;228165;A;4;Name 4;1035;Medication;1;21;1;3,4
04.10.2021;64118;Man;34;106327;A;1;Name 1;190;Medication;0;13;0,5;10,37
08.10.2021;90112;Woman;36;119426;A;0;Name 0;206;Medication;1;24;0,98;6,23
04.11.2021;72381;Man;26;217048;A;8;Name 8;1919;Medication;1;24;0,5;3,4
12.09.2021;16088;Woman;48;38587;A;3;Name 3;917;Medication;1;18;0,1;3,84
20.11.2021;9852;Woman;48;273778;B;6;Name 6;2330;Medication;1;20;1;61,3
19.10.2021;108537;Woman;49;158687;A;1;Name 1;6403;NonMedication;13;183;1;176,34
17.11.2021;41970;Woman;37;262582;A;2;Name 2;6292;Medication;0;8;1,071;103,46
20.11.2021;99536;Woman;29;274878;B;5;Name 5;888;Medication;1;28;1;78,95
12.10.2021;116481;Woman;31;133948;A;4;Name 4;8415;NonMedication;5;83;1;5 052,71
10.10.2021;79416;Man;54;128103;A;2;Name 2;204;Medication;1;24;0,4;3,78
03.11.2021;88371;Woman;40;211333;A;0;Name 0;7406;NonMedication;8;126;1;1 119,32
22.09.2021;89142;Woman;66;69047;A;0;Name 0;11373;NonMedication;14;200;1;7 239,38
22.10.2021;12011;Woman;28;168774;A;1;Name 1;811;NonMedication;3;47;1;2 071,58
03.11.2021;28363;Man;54;210052;B;7;Name 7;8076;Medication;0;8;0,067;3,18
22.10.2021;86581;Woman;40;169983;B;6;Name 6;6955;NonMedication;3;49;2;2 150,16
26.11.2021;107674;Woman;50;297195;A;0;Name 0;6395;NonMedication;13;183;2;74,25
16.11.2021;126691;Woman;34;258731;B;6;Name 6;11873;NonMedication;18;239;1;10 828,13
12.11.2021;57903;Woman;39;242434;A;4;Name 4;893;Medication;1;18;4;3,27
01.10.2021;109904;Man;51;99142;A;3;Name 3;12813;Medication;0;2;1;38,58
13.09.2021;77268;Man;42;40570;A;2;Name 2;25;Medication;1;18;0,05;4,08
25.10.2021;99190;Woman;40;178683;A;4;Name 4;15143;NonMedication;17;234;1;178,2
23.11.2021;4044;Man;43;287897;B;5;Name 5;888;Medication;1;28;1;81,68
13.10.2021;3423;Woman;67;138351;A;1;Name 1;935;Medication;1;18;1;10,15
25.10.2021;73588;Man;66;180555;A;2;Name 2;2420;Medication;0;6;1;7,3
18.10.2021;45312;Woman;34;154385;B;7;Name 7;11742;Medication;2;44;0,125;12,34
08.10.2021;111592;Man;36;122010;A;8;Name 8;3762;Medication;0;13;0,5;21,51
07.11.2021;35209;Woman;52;226461;B;6;Name 6;156;Medication;1;19;0,5;23,6
08.11.2021;128339;Man;42;229775;B;6;Name 6;3069;Medication;1;18;0,5;16,43
20.11.2021;72231;Woman;20;275770;A;8;Name 8;9903;Medication;1;33;0,333;13,8
21.09.2021;93149;Woman;27;65254;A;0;Name 0;6656;NonMedication;8;124;0,25;666,39
23.11.2021;15910;Woman;57;286370;A;1;Name 1;16624;Medication;0;8;0,25;6,59
29.11.2021;93041;Woman;20;309664;A;0;Name 0;14767;Medication;1;28;1;42,42
03.09.2021;130286;Woman;58;8569;A;2;Name 2;1030;Medication;0;8;0,167;16,42
23.11.2021;27923;Woman;60;286160;A;1;Name 1;2418;Medication;1;21;1;25,18
06.11.2021;70728;Woman;44;224623;A;8;Name 8;734;Medication;1;35;1;9,34
30.09.2021;52412;Man;69;94440;A;1;Name 1;9640;Medication;1;35;0,4;4,9
24.10.2021;106674;Woman;23;176554;B;6;Name 6;6192;Medication;1;27;0,4;12,57
28.09.2021;122625;Woman;49;87846;A;2;Name 2;52;Medication;0;9;0,133;5,53
29.11.2021;91694;Man;57;309704;A;0;Name 0;1312;Medication;1;24;4;4,71
22.10.2021;112016;Woman;56;168337;A;4;Name 4;1456;Medication;0;8;1;16,96
09.10.2021;107983;Man;27;123740;A;0;Name 0;9276;NonMedication;4;58;1;2 973,71
22.09.2021;85525;Man;40;69938;A;2;Name 2;6285;Medication;0;13;0,222;33,46
20.11.2021;117041;Woman;28;274729;B;5;Name 5;11691;NonMedication;12;173;1;2 165,63
19.11.2021;72523;Woman;26;270654;B;5;Name 5;11683;NonMedication;12;173;1;2 165,63
15.10.2021;41304;Woman;74;147530;A;2;Name 2;3262;Medication;0;2;0,333;15,35
04.11.2021;12886;Woman;44;216501;B;6;Name 6;3339;Medication;0;6;0,4;22,19
